order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
005d9a5423d47281ac463a968b3936fb,a2be07c22a9d2071f65b6770e47f540b,delivered,2017/10/18 12:14,2017/10/18 12:28,2017/10/24 14:56,2017/10/27 19:19,2017/11/17 0:00
005e5166e99d1e4d0c4f808b0540ba94,0f2a7baf176f693c27c891360da9ef2c,delivered,2018/2/21 11:37,2018/2/23 2:09,2018/3/8 1:10,2018/3/27 21:14,2018/3/15 0:00
005f25968fc854ea16fb16f5bdbc87c7,837cf66598995d5f51efd00d99ced139,delivered,2018/3/4 14:40,2018/3/4 15:20,2018/3/8 17:27,2018/3/20 18:13,2018/3/23 0:00
00602f25bffa1dcfb71e202fbf9824fb,d91dc5b08f5bb5e181a878580f4ec576,delivered,2017/11/1 17:45,2017/11/2 2:35,2017/11/3 21:12,2017/11/27 21:07,2017/12/11 0:00
00611822267e76e0055c25c18506f06e,8832232b097dba67d540a76f6ba88795,delivered,2018/7/26 13:35,2018/7/26 13:50,2018/7/26 14:24,2018/7/31 22:52,2018/8/20 0:00
006127b8b9a1681a982313ed7129c3c0,1aac2b5adf8aec2c00fe67d06aa8ebc2,delivered,2018/3/8 16:01,2018/3/9 2:31,2018/3/13 3:42,2018/3/20 22:27,2018/3/26 0:00
0064d74f7de7917d54768d7722ad56ac,29dbee0c474f373b72267a9e886522ee,delivered,2017/9/10 21:45,2017/9/10 21:55,2017/9/12 17:15,2017/9/14 17:26,2017/9/28 0:00
006557c3221c1fcd02b0106343ab357b,ca9e43d2589e04a0608d8989d5c5452d,delivered,2018/2/23 14:36,2018/2/23 14:51,2018/2/26 22:51,2018/3/2 17:28,2018/3/23 0:00
00664284de7a3470d22931ed78615ee4,cc0f43bd4e0f3ed1a2165365d26029ae,delivered,2017/9/24 13:12,2017/9/24 13:30,2017/9/25 14:53,2017/10/3 22:12,2017/10/17 0:00
0066a1fdaee16ad5022c5ef979d0b661,f19b59fc51f101023eb15bfbcca65f31,delivered,2018/6/10 19:52,2018/6/10 20:17,2018/6/11 14:44,2018/6/16 15:38,2018/7/16 0:00
0067c6030d65af0ff98790158ddb0020,a780c20430b67279f7a0b43cf94b1738,delivered,2018/4/27 21:36,2018/4/27 21:52,2018/5/2 14:41,2018/5/7 19:42,2018/5/16 0:00
0068468c453d28c8ef3fd089e50a5847,6460086b02eadee2bb54c83af13698b0,delivered,2017/11/24 22:25,2017/11/25 1:31,2017/11/27 23:42,2017/12/14 11:47,2017/12/20 0:00
00685d31ae12e47470ba5c18ba74f22c,eac2fb60d3f12675772fa03f9d8f8ddb,delivered,2017/8/27 21:41,2017/8/27 21:55,2017/8/29 19:46,2017/10/4 10:08,2017/9/26 0:00
0068c109948b9a1dfb8530d1978acef3,34417388de13fbcd12cfcbd9d1b8dfbd,delivered,2018/1/22 19:46,2018/1/24 2:53,2018/1/26 16:49,2018/2/8 18:39,2018/2/20 0:00
0068e836900867da359bd81db9227a33,26355ea90aab63ebf5e90caa825a943d,delivered,2017/9/29 11:24,2017/9/30 2:24,2017/9/30 15:07,2017/10/5 20:51,2017/10/24 0:00
0068fb0e223115e911d362627e8b8800,f0bc088c671f31458f73cc1a6a347842,delivered,2018/7/18 10:46,2018/7/19 2:50,2018/7/19 12:50,2018/7/25 21:04,2018/8/15 0:00
006c42f310102c1910b3c5793ce5fc34,d63e92aea6fb367972e3cc4f232a1976,delivered,2018/8/6 16:12,2018/8/6 16:24,2018/8/8 12:16,2018/8/15 19:52,2018/8/20 0:00
006cb7cafc99b29548d4f412c7f9f493,97dc92f1aae3a7db8b252d1b8466910e,delivered,2018/2/17 14:22,2018/2/17 14:35,2018/2/20 19:08,2018/2/25 13:46,2018/3/13 0:00
006cba07f62f921fe4f58365bde2b2eb,c4e00400b6f79caa802740faa2829161,delivered,2017/8/14 20:28,2017/8/14 21:05,2017/8/15 23:54,2017/8/18 19:57,2017/9/11 0:00
006dd93155bc2abd844cc5eed3a0fe7f,1b9506de3da8fd318853195b13fb2dda,delivered,2017/12/2 1:20,2017/12/2 1:29,2017/12/6 0:22,2017/12/7 20:43,2018/1/3 0:00
006df90050498994d670b40da4651d22,5c94f28f54aa13e14aaf67039511f318,delivered,2018/8/13 13:59,2018/8/13 14:15,2018/8/14 14:43,2018/8/15 22:18,2018/8/17 0:00
006e05e81c068ddc38e48ebe189b922e,ebcf50ec311622a9b17a720a655a489b,delivered,2017/12/27 21:50,2017/12/27 22:07,2017/12/28 19:29,2018/1/3 11:14,2018/1/24 0:00
006e43460a55bc60c0a437521e426529,23bfd4316e261786deed5a08231c75bc,delivered,2017/5/11 0:24,2017/5/11 1:30,2017/5/12 12:26,2017/5/19 9:51,2017/6/2 0:00
006e91ddb0674525f84ce0da0655c7ba,aab60551b0c17b5dd31690b0d1bf3911,delivered,2018/4/10 19:17,2018/4/10 19:31,2018/4/11 20:04,2018/4/16 17:40,2018/4/26 0:00
006f7dfffe2d90809598e8f1972b829b,6031cd91d182925af3d38ae9590e5afa,delivered,2018/3/22 22:52,2018/3/22 23:07,2018/3/31 14:18,2018/4/5 19:18,2018/4/11 0:00
0070092bb6004faafa287e5fc35971e9,399d1e628c48b7c3b6389098be566cfd,delivered,2017/7/25 11:42,2017/7/25 11:55,2017/7/26 10:47,2017/7/27 21:34,2017/8/14 0:00
0071ee2429bc1efdc43aa3e073a5290e,081a2d41949e652a50988fd39febb4a8,delivered,2018/1/22 11:08,2018/1/22 14:17,2018/1/26 15:12,2018/1/31 23:58,2018/2/15 0:00
0072847849eafe70995fa51a714c81ac,727dc68f327d34b77009f5d3da5250d9,delivered,2018/5/14 13:44,2018/5/15 4:52,2018/5/17 10:45,2018/5/22 22:23,2018/5/29 0:00
00750f68bb64537034e93554c64b41b5,49b0b78f8fd6fc95605c46e685c4b611,delivered,2017/11/12 9:50,2017/11/12 10:10,2017/11/13 19:42,2017/11/14 22:34,2017/11/27 0:00
00756576f4e494406945ac21cb82cfe0,f51670c66e7e928844fc66261ed1b91b,delivered,2018/1/30 18:08,2018/1/31 13:31,2018/2/2 16:28,2018/2/9 16:23,2018/2/23 0:00
00772b2af35643653f108fdac1155ee3,3fa57a1801314f5064ffebcc14d2063b,delivered,2017/4/24 10:53,2017/4/24 11:05,2017/4/24 11:15,2017/5/6 11:48,2017/5/12 0:00
00789ce015e7e5791c7914f32bb4fad4,342c4258969c528c3469db9acaf6b0ad,delivered,2017/6/28 23:31,2017/6/28 23:43,2017/6/29 11:47,2017/7/17 18:35,2017/7/20 0:00
0078a358a14592b887eb140ef515f5ab,e1f35a414cbae52d09c294b3e58c3e89,delivered,2017/11/6 15:42,2017/11/6 22:36,2017/11/8 12:24,2017/11/21 19:04,2017/11/29 0:00
0079bca8e89bd52fdb87408e4f3fb94d,137f50d5bfbcfb9578c50605cc9adb16,delivered,2018/5/3 18:55,2018/5/5 3:33,2018/5/7 11:10,2018/5/8 20:58,2018/5/18 0:00
007bbb40c95870c0f75a7855f2636c65,72a46280034e63cc3703b1f969f65733,delivered,2018/4/24 10:37,2018/4/24 18:33,2018/4/25 15:40,2018/4/26 18:38,2018/5/7 0:00
007beb35f98c075747e6fc4fd1c0cb73,e5c49220ea97eddff8b1fbb594913a43,delivered,2017/9/23 8:32,2017/9/23 8:50,2017/9/26 16:43,2017/10/4 15:32,2017/10/20 0:00
007c7cb12ef3567531307ca78d395758,b4c4af6dbbbbafcfd8d6863fa0fc6e61,delivered,2018/2/20 11:31,2018/2/20 11:47,2018/2/21 14:49,2018/3/12 20:52,2018/3/16 0:00
007ec946d4f798caf2b43c9d44c56421,3ace63287bc8b41172016c06a5093808,delivered,2017/11/24 13:05,2017/11/25 4:15,2017/11/28 19:27,2017/12/6 22:38,2017/12/26 0:00
007ff0b0f79be782f633fc3b18cbe337,fc021f2dd664b49455528422c77b6aab,delivered,2018/2/3 17:46,2018/2/3 20:10,2018/2/6 18:28,2018/2/14 20:27,2018/3/2 0:00
0080eebb288dba1857ccf048dfe6bdfe,6dc7d8b1ac961fe9d43edb6ecadd5f10,delivered,2017/8/11 17:43,2017/8/12 17:45,2017/8/15 15:52,2017/8/18 20:35,2017/9/6 0:00
0081ab2c99dc85945c28926b77dc6960,410b01953ef40c9962bb6dc6578c7ff1,delivered,2018/2/14 22:19,2018/2/16 14:29,2018/2/17 0:39,2018/2/19 18:49,2018/3/1 0:00
0081ce648af7d6a7bac2a93b6035d1e3,21fac8ff24f5231ff8f105323fea28a7,delivered,2017/11/8 13:38,2017/11/9 5:31,2017/11/10 18:28,2017/11/22 19:33,2017/12/1 0:00
0084209c576daad6ff4534902fcb4892,7bfe2d37d3643c4bd9fe6fd5c4228d0e,delivered,2017/7/5 13:14,2017/7/5 17:41,2017/7/6 15:29,2017/7/18 12:34,2017/7/27 0:00
0084e195fbd72ae51599af47f04afede,bd8d067426b640b65c68dd3ee6c71d46,delivered,2018/3/14 23:57,2018/3/15 0:10,2018/3/15 19:52,2018/5/4 22:22,2018/4/10 0:00
00858d03144cc35cfd1dd043647e7c88,54f0f481cc9257023435b76aa5e647db,delivered,2018/3/14 22:53,2018/3/14 23:09,2018/3/15 20:34,2018/3/22 23:45,2018/4/25 0:00
008720830a8a30e39e6f22f81818a141,f1af79ed0c452b79fec6a0217f60a6da,delivered,2017/8/13 16:44,2017/8/13 16:55,2017/8/14 16:12,2017/8/18 10:24,2017/8/25 0:00
0087889a1c836be17f58afd7f1729a4a,c6f1de87b7344ea1d33400c3c15b1a47,delivered,2017/10/23 11:03,2017/10/23 11:35,2017/10/23 22:49,2017/10/24 20:22,2017/11/3 0:00
008819c6d5f6da6fa5cd9d50ca927cf4,f453853c7750dfea2b35f2a89382003e,delivered,2018/8/4 21:40,2018/8/4 21:50,2018/8/6 13:34,2018/8/7 20:12,2018/8/9 0:00
00891ba5de66f55000ee358ceea9b345,03ed7b1b35f2e55b0f4d0b9e4e07b0c3,delivered,2017/5/14 17:19,2017/5/14 17:35,2017/5/15 9:03,2017/5/23 15:05,2017/6/7 0:00
008990da719764fb392914d8ab53ad04,cc4e2f483459498c9ce82a70ff415752,delivered,2018/5/11 19:20,2018/5/11 19:37,2018/5/24 13:47,2018/6/5 14:18,2018/6/19 0:00
008a1b3db2a8bf63418c2cf7c7f494b1,cc2db083341ec9bb757b9f9a70b289d9,delivered,2018/4/2 9:33,2018/4/2 9:48,2018/4/4 17:34,2018/5/3 16:11,2018/4/23 0:00
008a40c2b8b21893e04945ce58854b55,a11dde3e6e22e6541818f5e81563bfc7,delivered,2018/4/29 20:26,2018/4/29 20:54,2018/5/3 12:01,2018/5/8 17:14,2018/5/28 0:00
008c3a655c66f4d92370d0d422732f69,f9f9943ef9d29a86f10de3b43cd84356,delivered,2018/3/4 23:15,2018/3/6 4:08,2018/3/7 0:32,2018/3/9 20:27,2018/3/15 0:00
008ce8764db2e397e153000e017475b6,763a720a236f5b8efe8220ef8b87bc81,delivered,2018/5/18 20:42,2018/5/18 20:57,2018/5/21 17:38,2018/5/23 20:53,2018/5/28 0:00
008cfe221ab054c89bc31720098cca51,9890d391eac598a0bba5c6b6be617388,delivered,2018/8/8 7:52,2018/8/8 8:05,2018/8/9 16:22,2018/8/14 20:05,2018/8/20 0:00
008d9bf350ff02ed444b3452cf3f57e0,84f30d2805ae1bddbe5deefc84c80cd0,delivered,2018/6/4 8:57,2018/6/4 9:11,2018/6/4 12:19,2018/6/13 19:24,2018/7/11 0:00
008dc31c0ae7121f2791953ae5f532c3,0855edaada8d5aeef50b56f26e604932,delivered,2018/1/6 11:22,2018/1/6 11:33,2018/1/8 19:54,2018/1/29 21:22,2018/2/5 0:00
008dd5e80ebf8f849aa0c5bf4e22ce7a,3c138c472fb6f243ea59fa2589b20440,delivered,2018/3/20 20:31,2018/3/22 2:56,2018/3/22 23:48,2018/3/23 18:04,2018/4/2 0:00
008eaf9004164883520d0bd32b107261,b2a65630374da38ec0653226f3ea4dbb,delivered,2017/7/10 20:42,2017/7/12 2:10,2017/7/14 13:47,2017/7/21 20:34,2017/8/8 0:00
008f831b7185cff7ab35a46c37d64cd2,e19a18812eb4e4fadf5db16932c2595b,delivered,2018/6/30 11:39,2018/6/30 11:50,2018/7/3 7:25,2018/7/7 12:21,2018/7/25 0:00
008fab5602c441d51f30b1464f5d4643,337e39b83fac394e62eb7876f45ee981,delivered,2017/2/22 10:37,2017/2/22 10:50,2017/2/22 14:03,2017/3/3 12:43,2017/3/23 0:00
0091a677651feaf5a08d7bb147681e14,93d82c58a8f2b0d2db80f16867b99edd,delivered,2018/8/24 13:27,2018/8/24 13:44,2018/8/27 18:33,2018/8/28 16:32,2018/8/31 0:00
00921e4911895b93c7b4fc0d80c0815e,0825646a316d8b2bdddea079a5e01fda,delivered,2018/6/13 13:55,2018/6/13 14:17,2018/6/19 14:02,2018/6/20 15:21,2018/6/25 0:00
0093cbf16a6afb7f0ab7cc821b6f9e92,dce4e5a6bad0519b5c92cd5c4bc880d5,delivered,2017/11/11 13:05,2017/11/11 13:26,2017/11/16 20:27,2017/11/25 14:46,2017/12/8 0:00
00946f674d880be1f188abc10ad7cf46,9583b047c90d4aa1c5c68b4065ba7f4e,delivered,2017/12/9 19:11,2017/12/9 19:30,2017/12/11 18:47,2017/12/17 10:19,2018/1/5 0:00
00949655cdd8d0465e433a5e6c9643e5,141bdfe99910207edd84c00700397580,delivered,2018/6/25 21:14,2018/6/27 8:30,2018/6/27 11:01,2018/6/28 18:22,2018/7/5 0:00
0094bd07f49fed90209ffa62d1ef26d6,de0c1a4d8c367c58d66e61dfa379f4cf,delivered,2018/5/1 2:04,2018/5/3 4:12,2018/5/10 19:19,2018/5/16 21:12,2018/5/14 0:00
0094d4660e323945f84f5c29eb348aae,b2381a85f8237639da2719cd5981b007,delivered,2018/1/24 22:05,2018/1/24 22:14,2018/1/25 18:22,2018/2/5 16:04,2018/2/23 0:00
0094dc9ea7e3cd54d95aea42685673ff,5c98ab90d6e953f282ff28ebc43a090e,delivered,2017/3/7 21:48,2017/3/7 21:55,2017/3/9 10:02,2017/3/14 15:34,2017/3/30 0:00
0095790a64527ec83aeaaf99023c050e,6081c7acb40f63731b3c982857c79581,delivered,2017/11/15 13:36,2017/11/15 13:50,2017/11/16 19:44,2017/12/7 21:46,2017/12/11 0:00
0096668e5b0b8e9657a6f7209a4e58b4,b6fbaad4eb3a0794111683dca8122610,delivered,2018/7/11 13:33,2018/7/11 13:46,2018/7/12 10:23,2018/9/17 14:42,2018/7/19 0:00
009742b43f4530bc3db7f62332c50f4b,84dac31647902f79570207a7f29c2675,delivered,2017/10/24 15:15,2017/10/26 3:09,2017/11/28 1:46,2017/12/6 18:41,2017/11/10 0:00
00975e709cd12c34d3bd44e4a7f7a876,3c52d94017a3d96915999f30cf42a9ce,delivered,2017/8/21 12:54,2017/8/21 13:05,2017/8/21 19:07,2017/8/23 23:04,2017/9/6 0:00
0097aafe2a01dd54e39888976160c377,6e6943d8c4822ead782b17d532e6ee63,delivered,2018/8/23 14:41,2018/8/25 2:35,2018/8/27 14:49,2018/8/28 15:58,2018/8/29 0:00
0097f0545a302aafa32782f1734ff71c,a60b063f8b715db294b889eae5acb4b6,delivered,2018/3/5 18:15,2018/3/5 18:30,2018/3/6 22:04,2018/3/21 18:16,2018/3/21 0:00
009838529bb913846ab6670d22865381,062cc8c5ff387d407645b93970baee73,delivered,2018/6/14 9:08,2018/6/14 9:37,2018/6/18 13:56,2018/6/26 16:36,2018/7/17 0:00
0098dbda25722a3f019fe252a0cd10b3,6ecb390e8056057a25a1b49c37206958,delivered,2017/9/19 18:05,2017/9/21 2:45,2017/9/22 14:18,2017/10/2 18:06,2017/10/11 0:00
009905140e9f8cc35d5be897937381db,c5452f24faa0b6d0febc5ec4ea9e3b13,delivered,2018/3/15 12:33,2018/3/15 12:49,2018/3/16 17:12,2018/3/28 20:44,2018/4/11 0:00
00995d799817ecc3bd2abd8fbe59c430,266636baec3cfa8d854713f0b465a2cb,delivered,2018/7/26 11:25,2018/7/26 11:45,2018/8/1 14:05,2018/8/2 18:56,2018/8/8 0:00
00998f38df3012359ef195ca75ebb329,592fe733eef8c8ab12d27a84a98c94a6,delivered,2018/5/11 11:52,2018/5/11 12:17,2018/5/14 12:42,2018/5/18 14:52,2018/6/8 0:00
009ac365164f8e06f59d18a08045f6c4,7887f43daaa91055f85b6dd23cccdfcb,delivered,2017/11/23 0:03,2017/11/23 0:11,2017/11/23 15:16,2017/11/29 16:33,2017/12/13 0:00
009c278fa2ed6e7ec498200b60193ca8,f016a9301ce9a894a43e607fc0355014,delivered,2018/1/11 12:58,2018/1/11 13:10,2018/1/13 2:15,2018/1/31 21:12,2018/2/9 0:00
009e11afa25aa95ae78e60a793995c9b,1b7c152aba1c7478309329cfec0bb5d1,delivered,2017/10/19 23:56,2017/10/20 0:15,2017/10/20 16:39,2017/10/31 23:22,2017/12/8 0:00
009fa9bd0d92710e840793bfefa80867,ed19fa6ce948d52be769926c2baaa17c,delivered,2017/6/14 9:44,2017/6/17 3:50,2017/6/19 21:14,2017/7/8 17:26,2017/7/11 0:00
00a0116ff15ff973ea16bee881208ae7,89a187407adfc8a32a4d6233a6a237d8,delivered,2018/2/18 16:22,2018/2/18 17:27,2018/2/19 18:22,2018/3/3 0:38,2018/3/15 0:00
00a12754417a49a9dec20361849aa917,4cb9c04be8cfbc5c1e0519344c72a5ed,delivered,2018/5/8 21:58,2018/5/8 22:15,2018/5/9 12:34,2018/5/10 18:26,2018/5/16 0:00
00a13ab02fbe82f78cd84f14e41564ed,9ac1fd75f48d0f50af8400cd461495cb,delivered,2017/12/9 19:22,2017/12/9 19:32,2017/12/11 21:24,2017/12/14 23:33,2017/12/28 0:00
00a174dbf11967d260033fa6ab711493,ae06f7ef9cae527f248b5401c5663265,delivered,2017/11/27 10:29,2017/11/27 10:56,2017/11/29 20:03,2017/12/19 19:33,2017/12/20 0:00
00a1e977cf6e672402963940db55d919,e0dc8ea464de23db3b4aa5fa6ae07cc3,delivered,2018/7/25 16:25,2018/7/25 16:35,2018/7/26 11:53,2018/7/27 16:12,2018/8/2 0:00
00a250dbdb3153cc6ecf4d3f07ef6a17,ccff27cfcda46bdff5e51b6e6711a85c,delivered,2017/12/10 18:07,2017/12/10 18:15,2017/12/12 21:07,2017/12/14 17:47,2017/12/29 0:00
00a379dfab816a83741012b71b264098,5e3b89299a7d6e3e10f9bc6e77923f88,delivered,2018/8/3 19:50,2018/8/3 20:04,2018/8/9 13:32,2018/8/10 18:18,2018/8/8 0:00
00a3a334aec7455a6d3319981499a3da,73bcbe6adbf53dee67bec4399c32b98b,delivered,2017/10/25 11:00,2017/10/26 21:30,2017/10/30 20:55,2017/11/4 15:53,2017/11/13 0:00
00a3f1ef430d3984dece2f39d6cbf431,6220c6ab35c110dc7945b0bba49dc486,delivered,2018/5/18 13:28,2018/5/18 13:55,2018/5/21 11:44,2018/6/6 15:42,2018/6/6 0:00
00a4d94df1c9757661679b2f4bd6d311,6fe655df4b9e1e4a3fc234cec27c55aa,delivered,2018/4/26 12:41,2018/4/27 3:30,2018/5/2 10:20,2018/5/7 20:28,2018/5/22 0:00
00a500bc03bc4ec968e574c2553bed4b,3d2f26eab3f79dd1fe9977f615e70c2f,unavailable,2017/11/23 10:53,2017/11/25 10:54,0000-00-00 00:00:00,0000-00-00 00:00:00,2018/1/8 0:00
00a57dfbb049fbaae10763e2cf15f797,33653a722db1d2f6bfe739b3a07f11d6,delivered,2018/7/20 11:09,2018/7/21 3:25,2018/7/23 13:19,2018/7/30 19:25,2018/8/13 0:00
00a690becda145533fa5a54daa7b6ad5,2826dbfaa1d90ea2b97c93c35fc4cd92,delivered,2018/4/8 21:55,2018/4/8 22:09,2018/4/9 22:28,2018/4/24 12:57,2018/5/8 0:00
00a77f9cc25b05b2004752593d7b8888,acb6cc6ec99086b8b53c858a0731c189,delivered,2017/6/22 19:53,2017/6/22 20:05,2017/6/23 12:33,2017/7/7 21:45,2017/7/14 0:00
00a843f5a80c7aea894c558acc29f513,fd967f807427c24072652b1f62d4fe47,delivered,2017/9/1 13:09,2017/9/2 18:55,2017/9/4 19:04,2017/9/11 18:17,2017/9/27 0:00
00a870c6c06346e85335524935c600c0,8a4ecf2e2fa5faaaf02827b368c0c17b,delivered,2018/5/9 0:10,2018/5/10 0:14,2018/5/10 12:07,2018/5/17 1:04,2018/5/24 0:00
00a9536682ecb394a3794c1608200803,3d64d81cb7d22325994c3ef4ad93d2e0,delivered,2017/5/12 23:38,2017/5/12 23:50,2017/5/15 15:30,2017/5/22 16:47,2017/5/31 0:00
00a99c50fdff7e36262caba33821875a,7a399396442d5601cbedfbd0a3cf1da4,shipped,2018/8/17 16:25,2018/8/17 16:35,2018/8/18 9:07,0000-00-00 00:00:00,2018/9/18 0:00
00aa423621f35a9ca6c6240f275b0640,121e7c7ff597fcb5ad44189ffccafa70,delivered,2017/11/23 14:51,2017/11/23 15:10,2017/11/24 22:03,2017/12/4 19:24,2017/12/13 0:00
00ab1aba567dfebdc39caa4e7ca2f1b2,f2a48c51664d5ca2d7401f95994bb8a9,delivered,2017/9/1 14:01,2017/9/1 14:15,2017/9/5 21:11,2017/9/12 14:07,2017/10/3 0:00
00ab210695a17fe10e6b23616ae5bc97,c87e0e6aa4b3321adb017785ff605af2,delivered,2018/6/12 6:19,2018/6/12 6:35,2018/6/18 11:01,2018/6/19 22:12,2018/6/26 0:00
00ab3a43bda739029ffce95d3b2fb56c,c9f69364407bc8db796b2c6f1c353f61,delivered,2018/8/10 12:09,2018/8/11 2:51,2018/8/13 13:09,2018/8/14 18:28,2018/8/15 0:00
00ab9fa91aafa3d881164b0da48999aa,8630914c34f45ca88a7589cddb8e0ae2,delivered,2018/5/25 9:47,2018/5/26 9:50,2018/5/28 12:27,2018/6/7 0:18,2018/6/26 0:00
00ac05fe0fc047c54418098eb64e3aaa,8935036852a292fe1f61a03c7d51831d,delivered,2018/2/18 14:19,2018/2/18 14:30,2018/2/21 10:12,2018/3/2 15:03,2018/3/16 0:00
00ac2a1ec784f71feeb7ba1e5959750d,47f6898621126fa91eda967684efadbb,delivered,2018/4/6 11:26,2018/4/6 11:49,2018/4/10 0:26,2018/4/17 17:17,2018/5/7 0:00
00ace652c8a5072670f30674e5f19844,8ef0a1cf31ce44185f0ee98fd976ef70,delivered,2018/1/19 0:35,2018/1/20 9:07,2018/1/31 16:44,2018/2/19 17:12,2018/3/6 0:00
00ad1a02d4d9decad15c7e8f8a9470cc,db4ce50bf63f8c1a9518462b0499aabd,delivered,2018/8/4 12:40,2018/8/4 12:50,2018/8/6 11:08,2018/8/17 22:21,2018/9/4 0:00
00ae7a8b4936674ebb701d4a23719a79,a7e8a3cb55d9c9a536992c6465a46a3f,canceled,2018/5/9 14:14,2018/5/9 15:51,0000-00-00 00:00:00,0000-00-00 00:00:00,2018/5/17 0:00
00af3d9ddff7f256e83d79247dbe1a9f,279084854f91753f3c2feba81d4573a5,delivered,2018/2/21 12:11,2018/2/21 12:30,2018/2/22 18:52,2018/3/7 23:47,2018/3/26 0:00
00af53fdc2002f5b6a8f16db648e003b,b1517b4078772e718a46e03f9ea9321f,delivered,2017/6/20 15:00,2017/6/20 15:15,2017/6/23 12:15,2017/7/3 14:59,2017/7/10 0:00
00b12f4674177ef40c4bdb034138c843,5d6daccfa147ddbc4d54826f8645ca5c,delivered,2018/7/15 19:47,2018/7/15 20:04,2018/7/16 14:23,2018/7/20 22:03,2018/8/2 0:00
00b1861aeb89afa498404c684148a619,b8e531fc27d1abbe69022fc27589b3a1,delivered,2018/8/8 8:18,2018/8/8 8:30,2018/8/8 15:54,2018/8/15 15:12,2018/8/24 0:00
00b1cb0320190ca0daa2c88b35206009,3532ba38a3fd242259a514ac2b6ae6b6,canceled,2018/8/28 15:26,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,2018/9/12 0:00
00b2d2f2b5f7b98e6b1828764660134e,afc13494642f88d253be56a1e353e261,delivered,2018/8/9 8:27,2018/8/9 8:50,2018/8/10 17:15,2018/8/15 20:20,2018/8/30 0:00
00b30bb163474583c14db1689259cf4d,b626b511cecb256e0d1514d883084a38,delivered,2018/1/31 13:57,2018/1/31 14:13,2018/2/6 17:47,2018/2/17 18:36,2018/3/5 0:00
00b402e8a76d3da83714c52d3977cc2d,ffca23943c4b620ea24812018373fa3f,delivered,2018/1/1 18:03,2018/1/1 18:11,2018/1/3 19:52,2018/1/19 12:08,2018/1/31 0:00
00b44ba3d7c4a5e9a9ebafef9150781d,0b5f6687d659478f1747caed607c4ec5,delivered,2018/8/28 21:10,2018/8/28 21:25,2018/8/29 13:17,2018/8/30 13:38,2018/9/26 0:00
00b47ee856118583dbec7d1f9b18d847,7f6a163f7d28e407e5eaa735bf7014c5,delivered,2018/3/26 19:58,2018/3/26 20:10,2018/3/27 22:45,2018/4/9 18:52,2018/4/13 0:00
00b4846d477a7baf5d4e47970bc08c7e,fe2b285a4d3936b9a37ff7460a0d403f,delivered,2018/1/22 16:17,2018/1/23 3:52,2018/1/23 18:51,2018/1/30 21:08,2018/2/16 0:00
00b4a910f64f24dbcac04fe54088a443,d70e5eac00a9d35a3cb193442c0287cd,delivered,2017/1/18 17:55,2017/1/18 18:05,2017/1/19 14:44,2017/1/26 13:21,2017/2/28 0:00
00b4c651133c06fb175123a492f1cac3,965cef866a59a3cd6d1e92ba0ad2c779,delivered,2018/8/17 12:56,2018/8/17 14:27,2018/8/17 13:54,2018/8/23 13:22,2018/8/28 0:00
00b5e1c770b1868ec1b6b726be3aa9b9,8d9cf828f7181bf76915fddfdbb4148b,delivered,2018/1/3 19:13,2018/1/3 19:27,2018/1/4 23:08,2018/1/11 13:22,2018/1/26 0:00
00b676b01c289cc661c6f7732492771a,ca9a6ae226341827c9614ce7568db46c,delivered,2017/8/2 15:30,2017/8/2 15:45,2017/8/8 15:37,2017/8/15 11:22,2017/8/24 0:00
00b6c055922e0ed2d88efdd252b2fb64,f7bdab6e68a28bf26acc7cbd785790fc,delivered,2018/5/1 16:01,2018/5/1 16:15,2018/5/2 18:21,2018/5/7 20:54,2018/5/16 0:00
00b6e66f005a657a6b13eedcacdf9342,3f0ce4e8579d852bd56ab8bbe66f1870,delivered,2018/8/11 10:47,2018/8/11 11:04,2018/8/15 13:54,2018/8/21 14:46,2018/8/31 0:00
00b7174ea52bb811ebe2663add51afc0,2ff1efea5cf92067b167101227abb467,delivered,2018/5/16 9:57,2018/5/16 10:12,2018/5/17 14:40,2018/5/21 16:11,2018/6/8 0:00
00b8d354b36820e9d6131fd5173c5581,a17846ed33d62b0e48c6f07ce9132318,delivered,2018/2/24 13:05,2018/2/27 4:31,2018/3/1 15:27,2018/3/8 21:26,2018/3/21 0:00
00b9e0f8f588d0406a3de447eb606970,282ab86c49646e5a18507b088ee0d74c,delivered,2018/1/22 11:18,2018/1/23 3:37,2018/1/26 17:54,2018/2/16 18:23,2018/2/14 0:00
00ba414462370af2d76195d12e0d5481,0623ac95ea8764ca730185db76ea56a0,delivered,2017/11/30 10:00,2017/11/30 10:22,2017/12/4 21:13,2017/12/16 0:09,2018/1/2 0:00
00ba57ae98928df6ba6ec9d3d8d4b1b7,8545a9b7b5b52bc607f0fe72c7dd323e,delivered,2018/7/16 22:06,2018/7/16 22:20,2018/7/19 9:11,2018/7/26 18:26,2018/8/9 0:00
00bbc4179554524748f77763ddd62266,a338432949ddc9b9e6bee3d2695d655e,delivered,2017/8/8 21:04,2017/8/10 3:15,2017/8/11 13:36,2017/8/14 15:13,2017/8/23 0:00
