order_id,payment_sequential,payment_type,payment_installments,payment_value
01074135a88ffa5978eaadfc7f482f2b,1,credit_card,1,116.61
0108c64ec135e4a7a75e9b5102af9bfa,1,boleto,1,193.53
0108fba93678555ad1cec9c267848187,1,credit_card,3,219.12
01094e169d4b14edaf6954eeddb83633,1,credit_card,1,108.86
010a35dc7fc3808a03d243d2fd8c6e35,1,debit_card,1,132.05
010ab3b1993057e91f825c672375a66d,1,credit_card,6,155.05
010b0f6bd323a9effd095a743e660f26,1,credit_card,3,36.71
010b143d83a59b355cd5a75c0f0fd785,1,credit_card,8,224.60
010c995323bc17d8156fbe2c37fed63e,1,credit_card,1,56.12
010d14f76a229c295260e4ca4744acc7,1,credit_card,1,44.69
010d15deea8cae96ae86ea8097917a17,1,credit_card,10,300.55
010d6db2f77220b394f147836c94f27b,1,credit_card,1,30.13
010e04b5f879320f29a9bd6ca41abc94,1,credit_card,1,119.48
010e7dda85fff564e8b7076ae3928efb,1,credit_card,10,133.34
010ef5b0279d7512e7343cb775e423c0,1,credit_card,1,74.41
010efe60bdadc9261d1902f3c1dda5f3,1,credit_card,1,128.65
010f223ddbec749e95ef3f5414f9c4ee,1,credit_card,4,97.43
010fadb12341d8253d920362fc8f7a16,1,credit_card,1,54.00
010ff1cfe12f3094577e72b7bcecdf98,1,credit_card,1,262.24
0110688c40ff035d672af3aac1f38f10,1,credit_card,7,458.94
011080783e02d05b26c8c158b3653a42,1,credit_card,1,47.72
011105c3b5b8693eda1bfb1f152cec2a,1,credit_card,5,251.59
011108c8a3d6eee6807f48a2e639439f,1,credit_card,7,691.49
01115c06246220def210911556bdc0e5,1,credit_card,1,143.68
011331376a4c6cc7a9e5bc165ec169d0,1,credit_card,4,144.63
011375f941b3695c3c3ee58bfe0d3655,1,credit_card,2,144.29
0113affd907a209209ab08413bb54226,1,credit_card,4,186.10
0113c9989fe6e5007795daec0633b405,1,credit_card,1,128.88
011405ae7b89def8ffb3468eb29c299d,1,credit_card,1,37.86
01144cadcf64b6427f0a6580a3033220,1,credit_card,8,171.30
0114835d7f0b3f674b70a989411e31c1,1,boleto,1,112.13
01156b662f3f47b249b5a8881d205f08,1,credit_card,1,43.00
0115abf6b892040abfdd5bdfcb6b2c51,1,boleto,1,207.98
0115d160c5fbd758a139ff90821db60d,1,boleto,1,411.63
0115f8bb1dc16d3fac863ce1deb037b6,1,credit_card,4,136.46
011667ae100a333a3051c9a23e3f0283,1,credit_card,3,42.09
011724d1afbd91844302627f79a66800,1,credit_card,2,69.69
0119e98feb97441cb456c010c25b04ff,1,credit_card,1,104.96
011a43bc9bb525517251ebb3ebc99b69,1,credit_card,10,920.20
011a56023faf5bbb9af634e20a85f7bc,1,credit_card,6,137.28
011abf147a69ba486bae3a74b6cd1814,1,credit_card,3,296.71
011af0959ebf2b09a062867811dc63b5,1,credit_card,3,74.16
011b142c9e082a5c1d10e0a88cd9c8e8,1,credit_card,1,297.20
011b8dd4f8c36fd4fcf50643ce91d58a,1,credit_card,3,265.98
011bf86f1b7dacebda2c874333cf656b,1,credit_card,10,108.64
011c899816ea29773525bd3322dbb6aa,1,boleto,1,99.90
011e6e76dd0cd56d26b5b0cb036e80a8,1,credit_card,1,23.28
011f9dff2545a2cf8ac1809faed3ec88,1,credit_card,10,126.26
011fcb4fabb3e142579ad63472b11227,1,boleto,1,23.10
0120e3dd2696a3bbb68dc2860815f7f2,1,credit_card,8,258.25
01218a8a807fc187849529e6f12237a9,1,credit_card,1,30.10
0121cfa7c946e6589f50d7012d3eb5eb,1,credit_card,4,46.78
012219b6d6d034eb359fc74730a080db,1,credit_card,1,217.40
012248555cb0bf51df99199cef81d562,1,credit_card,2,70.83
0122e81ff800460e44bb9c983ff2a2fd,1,boleto,1,74.28
0123098b96f3d4014545642be53d891c,1,credit_card,2,117.08
01235dc626dcf13283207ba7f36a959a,1,boleto,1,66.86
01237c761ffb72594a466ed514518af0,1,credit_card,2,126.46
0123a055aa66357326dd6db066592a7d,1,boleto,1,175.66
0124e0c5bfae1979838a91e47df53f14,1,credit_card,1,62.38
0124f01177fc17cf20e1974621fd759a,1,credit_card,1,202.87
01255808a3d38a8dd69aa93265a4cb88,1,credit_card,10,519.16
012670c73246a753cbde0a215c2b9e8f,1,credit_card,1,114.84
0128412231f9fe9d7e944eea5392fc6b,1,boleto,1,94.83
012973f4cb6743d00d7e2644ddc8804c,1,credit_card,1,33.32
012a238ab54294a3b365812ccc82b135,1,credit_card,1,175.77
012b3f6ab7776a8ab3443a4ad7bef2e6,1,credit_card,6,107.80
012bea13f9a355c983efb59a3f23583a,1,credit_card,3,37.09
012d8cbea490e6102cee6a2088aaa785,1,credit_card,2,112.89
012dc9e42da722d22e32c618a2521bec,1,credit_card,4,58.87
012e93f8170eb75b2f2f650629d04517,1,credit_card,2,65.10
012ea594e035047289b3e7c3f8b90cef,1,boleto,1,72.35
012eab2625c5f8aaac6f37f2c19ef62f,1,credit_card,6,97.22
012f255bd5034b8e7fb3c91566a91cc8,1,credit_card,1,92.80
012f29911fcd2f1209d937741a6bbc6f,1,credit_card,4,42.07
012f2c4ca09b101a73e18957c3294cd6,1,credit_card,10,1901.62
013037c3f1773cc8fdbaf8ff54d8013b,1,credit_card,1,7.58
013037c3f1773cc8fdbaf8ff54d8013b,2,voucher,1,22.93
013056cfe49763c6f66bda03396c5ee3,1,credit_card,5,254.70
0130f0f71fb0e831d18e6a3b33a3a50c,1,boleto,1,52.77
01311f2795d8463a11f9422173687696,1,boleto,1,128.46
0132158c30672a8c52997a2492613ec2,1,credit_card,8,413.31
0132451f29a10b66a5cf1bacc85f9afe,1,credit_card,3,215.56
0132d77609dd6e1867515ec57d898c10,1,credit_card,3,99.35
0132f39e8ad9b42ad2d41c847f44c0ed,1,credit_card,3,37.16
0132fef017ccf586491ca3685de667df,1,credit_card,1,76.87
01336d091c57d8be1feca330c5f047bd,1,credit_card,3,90.73
0133a47b53fee66218790a8d7dcab993,1,credit_card,1,108.20
0135675503322d804abef7ec5ed4824b,1,credit_card,2,122.97
01358622f65717728b3b2ec2cf4e8812,1,credit_card,1,6.97
01358622f65717728b3b2ec2cf4e8812,2,credit_card,1,14.80
0136390286be8a34efdc801ed150568f,1,credit_card,4,40.56
0136bcc7370d7fdf44bd916a6dd583c6,1,credit_card,1,46.31
01380d0df5b7dc8bd13f2266a57bd42c,1,credit_card,2,27.86
013a98b3a668bcef05b98898177f6923,1,credit_card,3,198.70
013aa6ba5077072401773f83f1ee6408,1,credit_card,2,178.21
013b811ba81339b7634ab5231c547e6a,1,credit_card,8,116.94
013bc5ce14f856d31efc8bebdc3a278f,1,credit_card,1,32.61
013bc77d3ca5fba084a241fdcb307393,1,voucher,1,19.37
013bc77d3ca5fba084a241fdcb307393,2,voucher,1,17.72
013d92e415d1de7bf3b3b706f1b6d292,1,credit_card,8,204.07
013e9c654a339d80b53513da3c1ea437,1,credit_card,1,123.01
01405161cfdf60dd80df1f393a2796d5,1,credit_card,4,74.63
014176e9538672a32d2a9b73bf53a31f,1,credit_card,6,156.64
01422b2c3c27fa3bc464e72eaed9676b,1,credit_card,1,46.72
01428962dce3b65e5433eaeb16c0f48f,1,boleto,1,403.16
0143924743f240e1fdcd6a8918fbe147,1,credit_card,3,111.89
014405982914c2cde2796ddcf0b8703d,1,credit_card,7,78.43
01442602b15d4127a84ca6ac1507ee2d,1,credit_card,10,523.72
01443cd06ea8bce82c554a46f307459f,1,credit_card,3,39.10
014872cb0c4fc7695c70484966baa65c,1,boleto,1,312.84
0148d3df00cebda592d4e5f966e300cc,1,credit_card,1,86.90
01490a4bdacbafe6de009b317a0c8bf6,1,credit_card,5,151.14
0149c597dcc0963d7315f904495b631c,1,credit_card,3,37.88
014a0793ab3d930d6f3b206cee474af4,1,credit_card,1,38.14
014ac3cfd0e55bdc2cdd12aa181b00cb,1,credit_card,3,158.75
014bd8ca0827935402ac39f2751b2fcd,1,credit_card,5,135.62
014e36af18c280a94d880a16b2f00713,1,boleto,1,85.38
014e78d1239f19fdcafd760d3e52f923,1,credit_card,1,28.50
014e7d12255fc66b5ea5e6c93eb4be7b,1,credit_card,1,94.30
014f1e63f9bd4f5578edcf4e5c305a0a,1,credit_card,2,148.24
014fc889637133d9075190ba873dfc03,1,credit_card,1,45.77
014ffbfe2df4c96a2b063d084583978f,1,credit_card,2,94.30
0150004d4d8eb63f9948de164da34e34,1,credit_card,1,240.41
01500f2503fa84279982d9d87750021a,1,credit_card,3,32.59
015183dcb37f19e0456905fa5aac0b69,1,credit_card,6,353.70
0152de20f6e09fb1133847df8babd490,1,credit_card,6,225.19
0152f10d04554388634b75f079f069fc,1,credit_card,8,647.54
015975a1ff4fdab8ae6f42eaaffd39fb,1,credit_card,3,167.45
0159b449009b3f8748ed7c56e9d84afe,1,credit_card,2,23.78
0159c6355a4e32f6ac68d838e2228150,1,credit_card,15,242.11
015a7c64361928a0782ec0e705174b6d,1,boleto,1,31.22
015dd4d6681d1d15c0afebef64a0a092,1,credit_card,1,121.87
015e051dbb2407d4bd305635e46b732f,1,credit_card,1,44.30
015e6682b50c824bfdab6b866f937936,1,boleto,1,168.27
015ed18d7ea7ca5c14f3c1decc55daf1,1,credit_card,1,69.16
015f079801c424fda3edc48be99267de,1,credit_card,6,319.44
015fb6b5f739788434fa690540f90f19,1,boleto,1,475.96
01614e3e58906ab6c7e2f27e9b349f1a,1,boleto,1,61.99
0161962c6c561d3acfaa3e2db9a14f96,1,credit_card,2,125.44
01625f404436eb3cb98cba1e9433db29,1,boleto,1,83.15
01633cfec0376ac9f2606e271ede5574,1,boleto,1,124.80
01643942766bdec224d5593041f714e6,1,credit_card,1,47.60
016495aaab3fb481dc9decab2b4fdbfb,1,boleto,1,22.78
01667048de265bad400b945f29b52526,1,credit_card,10,246.36
0166ae6ff6d450bbac3eb4ed2885c0f8,1,credit_card,1,89.75
0166cc8756d58b4a30fb49de83527120,1,credit_card,3,37.77
016706d732e79b49035275c048edb2c4,1,credit_card,1,65.00
016726239765c18f66826453f39c64e3,1,credit_card,10,265.77
016754282c7690ebd6658f9f8e0a49bb,1,credit_card,2,67.77
01677846a819fff5fc22d43d61e58367,1,credit_card,1,127.87
0167c361757c75999575cfdd8f8695f5,1,boleto,1,162.55
0168a7f186c1f066748d15d8c51f489a,1,boleto,1,158.20
01699d74ff89d35f15093f83d7783c39,1,credit_card,2,161.68
016a6dbc80aea6e2d217d2bedbc7b59e,1,credit_card,6,112.08
016a938f2b34aa5ef05027fc83f5b81b,1,credit_card,4,643.16
016b1af508245e59ef75d83e3fe20a92,1,boleto,1,147.64
016b451bbcd4f0766dcbeb082cfe89db,1,credit_card,8,415.96
016befe103ce7c9e5b1b7ef359777eea,1,credit_card,3,60.85
016c6bb57a9de6b4e8f938fa6dde61b3,1,credit_card,1,146.57
016d1bdf6efab4f6b805df1c03043113,1,credit_card,6,71.05
016dee69b3de35a39bfccee5309307c3,1,credit_card,1,62.19
016e4acfc34b9f2abc69795f47c92f0e,1,credit_card,1,52.78
016f868b096c236312e8bcb818ccd11d,1,credit_card,1,37.77
016fbc333d66b414be541c6159576c40,1,credit_card,2,103.42
016ff85737c2072ab00a705cd8f87799,1,credit_card,1,95.02
0170e40334131d971605ae70efb33e4f,1,boleto,1,37.23
0170fdd7ac7c7bbad5308207bd25a679,1,credit_card,1,42.77
0171835bbc71bcfacc26e9f59d56b62c,1,credit_card,2,81.16
01719300f9ca182b8361556a3873d8ed,1,boleto,1,103.75
0171ca1dc94d8ebde8bbd3b686f44c41,1,credit_card,4,84.32
01721e0729fcb75ab238248fdbb48eeb,1,credit_card,8,243.11
01725657be56c432d5aaa2f914ae2c56,1,credit_card,1,163.81
0173932ad60ecb31c620fc523d9f40bd,1,credit_card,4,46.00
0173e291db71c3e688829f7f03e2d34a,1,debit_card,1,48.69
017499de14d22ef9e9a83ca54727480e,1,credit_card,6,209.45
0176a6846bcb3b0d3aa3116a9a768597,1,boleto,1,53.68
0176d7e16d1bd14cde42d9d3a24e525b,1,credit_card,4,102.22
0176e50f3853fa068127afa3daff6402,1,voucher,1,75.07
01786fff06f2f7e8a83950c4b3b424ea,1,credit_card,2,69.24
01787af385123b93ba50c5f05530ee12,1,credit_card,1,114.38
0178ff2480e2e8fb84d456dd3dc3d777,1,boleto,1,29.78
0179a3003c894f1dd3b1ddda5d1f8a12,1,boleto,1,197.47
017b11be3048fdfb58e63edc5fc8f4b8,1,credit_card,4,40.27
017b1d6881222283afdc50baf3dcb0d5,1,boleto,1,87.30
017b84f6bee0e4287eb8a8c9f5df549e,1,credit_card,6,64.14
017c16deefc1868a33a5966485ea4721,1,credit_card,2,251.29
017c9c82265e832840e4209750680e94,1,credit_card,3,185.86
017cf0b342401318dcaeb25478e13a6f,1,boleto,1,67.50
017dcb6892d4469a13dee34f241f8c4e,1,credit_card,5,67.98
0180ebc47853bfc5997af28f5a7e8849,1,credit_card,6,173.74
0181409c6498f79e161dde79c2a7dc59,1,credit_card,1,62.31
01825d0debce07b6502f4aff38a00e69,1,credit_card,10,212.25
0182f6cbb4fb10918a76485fc92d7c49,1,boleto,1,30.00
01835ef41c5ac66dd9ec6084fa1d0533,1,credit_card,1,72.14
0184d4ddb259e1a4cfc2871888cf97b8,1,credit_card,8,91.16
01855f880aae9a984c7c33b26fcf2e02,1,credit_card,2,95.52
018778568fad26695334c784563c08d4,1,credit_card,4,60.01
01882618ede11253381513166b49429e,1,credit_card,1,48.21
0188777fe321843a18be24a6e9aa1e53,1,voucher,1,65.84
0188ca1fe398161f0f310fec985ac155,1,boleto,1,109.40
018bb1508d9156b81990407b91fb35a8,1,credit_card,5,317.96
018cb6a10649393055c272ba2984e8bb,1,credit_card,7,75.08
018fb228a3dd1a16349e73d2e41b239d,1,credit_card,2,208.00
01908071e35fdc75bc0d7764f153abc2,1,boleto,1,114.65
0190e75feb05f78ccb1b56853ca4f6cb,1,credit_card,4,168.36
0191b6a5a70bcbc6cdd39427f216602e,1,credit_card,3,167.86
0191bbb5166d4b9a68df11797d5acfa9,1,credit_card,4,153.07
0191ee5deb2474bc1f4189fa709289b2,1,credit_card,10,891.14
0193517cd10a54473b6fd8392b58313f,1,credit_card,6,267.93
0193a99edc8c599aaa16f9b9e991efb8,1,credit_card,10,170.29
019440e41e276668d99d996d5d1a22c1,1,boleto,1,56.97
0194686a55eb0a869321fb107f4d114a,1,boleto,1,209.49
01946da9e2db8bab61d79296c037ee1f,1,credit_card,5,114.84
019536ad39a0dea8bb75c00359a0386b,1,credit_card,6,85.57
019543c0de8386be97738b589ee695aa,1,credit_card,10,596.95
019636907d07b2433be000d9d6bed153,1,credit_card,1,72.75
0197416059c0e56b5344bf2188066317,1,credit_card,6,421.61
01978b8bae8292ffb4cee6abdf9b9089,1,boleto,1,58.00
0197cb265e2c84b9f89dfd784095d2f6,1,boleto,1,378.91
019886de8f385a39b75bedbb726fd4ef,1,credit_card,2,188.40
01988bf5b8acbc4d6ced86e4d47fcb1a,1,credit_card,2,163.24
0198c71148c2e08c7c52b860f640fa4e,1,boleto,1,163.13
0198e0de42189b3941d46857a87fac91,1,debit_card,1,65.71
0199115a1cbfc272c5bd53117772a64a,1,boleto,1,55.04
0199edc5b01351df8e73a674aa473ee7,1,boleto,1,101.00
019a242bea1553b3b7e12bc38cb57a23,1,boleto,1,368.52
019aaee09698daf81dcffe9d94a18b5c,1,credit_card,2,83.69
019b02e139cfcd97f93366f7a38f5695,1,credit_card,3,133.95
019b8e16e30c8b9ad9bf87e039a27765,1,credit_card,8,113.71
019bdbaef5b5121c9b1811976aa510a5,1,boleto,1,108.64
019c4b64cf3d733807ef5bc8bcf6d123,1,credit_card,4,267.99
019ccfeea1ea9afbebdad57d65f2e36f,1,credit_card,4,167.81
019d029f0b101343d44017d249b1f64f,1,credit_card,8,107.41
019d444bd00f1ccb4643de466f9a1525,1,credit_card,3,167.23
019d79b37e56c6d56d6323fed0c54d70,1,credit_card,3,66.11
019e03014ec20cc2e3b180cdcf90b4e8,1,credit_card,10,764.52
019edbdfeb6923e55558362c2b84ec37,1,boleto,1,78.78
01a0013ddc7cd129e350e8671b56a263,1,credit_card,10,1810.50
01a1553cddb473cec004af5ce2192f1c,1,boleto,1,118.73
01a15ee6a1b9050e7678b72cb4c3b486,1,credit_card,3,198.10
01a1969ee54e7016bcc0cfeb4fa8c634,1,credit_card,4,207.25
01a26a995dcef1d58bdee5b8862c7a02,1,credit_card,4,314.34
01a3ee1c837fb57db23d898f0eb5111d,1,boleto,1,177.24
01a49649881d677e0c901ca0f6564382,1,boleto,1,20.61
01a4ec962d7589584c11650ca20d728b,1,credit_card,10,421.33
01a6ad782455876aa89081449d49c452,1,credit_card,5,50.09
01a75ac3dd000b7628a684be97c29234,1,credit_card,5,58.00
01a921eb5bf5df0c2990e62563ceca49,1,credit_card,1,158.70
01a9d731c0f08f4f79c10b7679dcdebf,1,credit_card,1,54.37
01aa38b66d95377a4f276f78742aca15,1,credit_card,2,122.62
01ac6cbac1cda667c97d35046b75668f,1,credit_card,2,21.15
01ad4f241a16bff724de081b558f0f4d,1,credit_card,1,327.28
01ae5e4c5d2549f7c05000a2f5856c28,1,credit_card,1,55.60
01ae629e578b0eb0935ea1ce19c409f1,1,credit_card,10,103.69
01af7745a283aeb0f0754495c4b51ac7,1,credit_card,3,499.69
01b02139ac5f79a5de2c56284af7bb3e,1,boleto,1,148.51
01b06b4d63c340902dbe3d9f8b2fe821,1,credit_card,3,195.86
01b15a896c5842077af2aaf4a9f94309,1,boleto,1,129.73
01b1800f51715ab76f67caf732206437,1,credit_card,2,194.97
01b1a7fdae9ad1837d6ab861705a1fa5,1,credit_card,1,135.84
01b241fa1421c8284e8c1029a503360f,1,credit_card,7,76.66
01b276e7af1d9e3ed34b431d39f45fa1,1,credit_card,1,121.09
01b2dd042de98a15b6a9a141bf71c344,1,credit_card,9,95.31
01b330808c5819a6a3cb79b72f0b8288,1,credit_card,4,129.76
01b37f50cf3098b3dd9d0450a188348c,1,boleto,1,87.18
01b4a2ad3420c19a1c7c402513e7725c,1,credit_card,1,125.52
01b4dfef1c8848e8c0431ce17f5f72ea,1,debit_card,1,48.87
01b538a0b1a9eeecdfbc03223190e4bf,1,credit_card,5,55.00
01b6bbf0a9ac5d54dfebb11ddcd8fa8e,1,credit_card,1,64.77
01b6d15407d425529cbf0ec96258cb84,1,debit_card,1,42.78
01b703d8365608f2b01ed9c076d0b3dc,1,credit_card,1,59.24
01b84214591ddd4edad9fa4a1f344f84,1,credit_card,10,651.56
01b94d6940365deb1eedb643ba43114a,1,boleto,1,162.82
01ba495d945c6a1c5b198bbad63e61c6,1,credit_card,6,135.51
01ba72e24cf883d74c5479c0a626c740,1,boleto,1,59.12
01ba82170ebb683c73793bb809bbf1b9,1,credit_card,10,679.68
01ba9a2e5dcc1568b55695106d677b0c,1,credit_card,2,138.62
01bae920aea13b891b50bc1543634a65,1,credit_card,1,67.43
01bb52d7a8dffb8bef5b79268487cd10,1,credit_card,1,176.36
01bb5b3cb7df4da98ea2214d083784c4,1,boleto,1,52.59
01bbf0fb0773cef52b4d6501e83162f3,1,credit_card,6,121.40
01bbfee76e5e3f96f008c781c2c17bcf,1,credit_card,1,36.15
01bc343311e5b8090b64d6ab287a5cf0,1,credit_card,3,74.18
01bdc09119b132e176e5c8f2cf68b0ac,1,credit_card,10,384.66
01be2f7ca246adb9112cb75096af2ee0,1,credit_card,2,172.62
01be661b8196707ef60f062632d6d1bd,1,credit_card,3,204.06
01be6ff226324644f283dfab69369848,1,credit_card,2,110.83
01c0514b1f2a7375948323b959cc5682,1,credit_card,3,32.69
01c139e11e826da7bf9782cf1ee904bf,1,credit_card,10,352.98
01c156f67900e1f33d1234ce92cb18d9,1,credit_card,3,31.70
01c1644529b18608f086d2ff0f3b8181,1,boleto,1,135.59
01c18108db50c163daf7dfe461093fb7,1,credit_card,1,127.92
01c1f3c10d2641a10cfd97ffaac0b3f5,1,credit_card,9,95.64
01c22546c4f9914e232006df82d96e0f,1,credit_card,1,33.00
01c26a0b2736899633cfd6a3c1749428,1,credit_card,3,71.80
01c2c8708930c4fb8ed278dfe7ec93c7,1,credit_card,3,257.43
01c2d2ffe8349c5eef0ab33e8ff1f41c,1,credit_card,1,87.84
01c391e962558d0793e8dd8f6bad0999,1,credit_card,4,96.70
01c4766d43d50d892132f7bb04d97300,1,credit_card,5,54.12
01c4f4e08d9e8b7c5bd47e612285993f,1,boleto,1,62.41
01c79ae32ef95b276907d99e83fe57e5,1,voucher,1,24.68
01c7b08f0c05952ce15edb928bb63d2d,1,credit_card,1,300.99
01c886b4b865797097ab2d051ae30cfd,1,boleto,1,76.76
01c95de6d0852189b4d6b6d32a3c8e0c,1,credit_card,1,27.77
01c998b70e420ec36563386a4b71c6bc,1,credit_card,2,106.87
01cadf993df82ff0e318addbd022f0fe,1,credit_card,8,854.22
01cb6d702e5233235f4125309d184bf4,1,boleto,1,94.21
01cbdb2a8c075eaf248af643b3389f73,1,credit_card,5,145.20
01cc355e35cf24d314afe6de16c38712,1,boleto,1,46.95
01cc71a8154340ae61126b5ee9b48fef,1,credit_card,2,53.54
01ccc64a2b38fdb87c25cb1944934670,1,credit_card,3,212.12
01cce1175ac3c4a450e3a0f856d02734,1,debit_card,1,123.74
01ccfbb0ddf88340b6eed3f1370bcf0c,1,credit_card,10,138.78
01cec5c50d2d0e069a3227efba9f16f7,1,credit_card,1,88.26
01cf88c5fb4298435526a5995720807a,1,credit_card,8,122.62
01d0aabab5da85da61bbd4d40882b82c,1,credit_card,3,33.00
01d0cbd002be92b5a970cb8f233349c2,1,credit_card,10,376.29
01d0f6cd01d79574621a56a1b9e21019,1,credit_card,1,34.69
01d13850e74efca9a86fe812940de070,1,credit_card,1,89.62
01d1bb79f3dee77d8a6809aff0025590,1,credit_card,8,247.74
01d2fc3e47376926a97ae795036db093,1,boleto,1,47.54
01d3d4cb8c553d507dfd26fbd8b41e95,1,credit_card,3,149.10
01d48ed99667ce49eaeaa7980a31b987,1,credit_card,1,31.88
01d5897e2c8a23b37ec65e0e72fbe956,1,credit_card,3,67.21
01d601c4d70f016f1e32ee8e82d6d4c9,1,credit_card,10,273.88
01d72d42aaedb3736840132071d51100,1,credit_card,2,166.11
01d80471e02a3ba49c8e1d0abc2c1a64,1,credit_card,9,91.23
01d815029787ce30f6f64900ee93ba37,1,credit_card,2,61.59
01d907b3e209269e120a365fc2b97524,1,credit_card,10,169.76
01d90c5856f7551e108f2a0864ff6e54,1,boleto,1,84.78
01d95eed9163a292a6788ddac08bcf31,1,boleto,1,45.01
01d96f415da1ffc3807bc85852dea189,1,boleto,1,173.53
01d9a9aa7feccdaf99f7ea832bfa7301,1,credit_card,1,88.97
01da413c142606bf28e461e3a732f653,1,credit_card,2,211.28
01da5549f136167573c8a302f008557a,1,boleto,1,170.02
01db310c16db46c62c3d4e0857990f32,1,boleto,1,141.28
01dbd2da9b685e6d444416f7825d0931,1,credit_card,1,48.70
01dcbb39823b4cda39ddcc6679fb00ac,1,voucher,1,115.00
01dd288e8605af239a3a35e550e89235,1,credit_card,9,186.62
01dd7b32b57e2e5633984f61e456b046,1,credit_card,1,23.87
01dd912bf415bd6f499af600aebdb866,1,credit_card,4,130.94
01dfa7b5bb8dcd546273e480c27043bc,1,credit_card,6,65.99
01e0386aae6c6385feedb58bd4aae5c7,1,credit_card,6,201.04
01e1617e546dc1fd372e089ab515ae34,1,credit_card,6,96.12
01e4121d4b2dcfb2ba6b8f367652aee8,1,credit_card,5,110.69
01e4eeac4002b2e57b7ada6bc3a3c38f,1,credit_card,4,123.50
01e515b157491fa28d3b56e7ef342573,1,credit_card,2,67.83
01e51b7c3025655646143d09b911e1d7,1,credit_card,3,35.02
01e662008f03009eb9b97f9333fcd6b4,1,credit_card,3,37.82
01e6f40a293da5a9dc11e49695c7541d,1,boleto,1,64.09
01e7138289b75d9624b04dfe12379c1d,1,credit_card,1,64.76
01e71f17355fc56620b0d3678f796c42,1,credit_card,5,163.78
01e7cf79ff6fdb0a65634f714c67dd24,1,credit_card,1,39.15
01e84dcdea7f8180214c9cf9f058f0dc,1,boleto,1,61.00
01e9b3d727e46edf036b0bd549c38bb4,1,credit_card,1,116.36
01e9feecd7fba975c1869a8fbbb38b65,1,credit_card,2,303.11
01ea9d9ce4b86204f82b79184897371c,1,credit_card,1,64.93
01eaa000fe5c9f80f535c3d0cad25a47,1,credit_card,2,151.92
01eb154e5aa06eaf50851577302a04a5,1,credit_card,1,63.64
01ebb9ed879d6fa1da4857ed617972ab,1,boleto,1,43.86
01ec6affa239058ac384542eb9f6920c,1,credit_card,2,133.12
01ed8d522a969ceeb6ba285a161bf4c9,1,credit_card,3,67.22
01efe0209a92b2f21f6e0edee4bd4eb6,1,credit_card,9,96.65
01f04ef1bf8714247c5286afd8579353,1,credit_card,8,233.13
01f11912a2c502cc940f607b1f6b2ab0,1,credit_card,1,165.30
01f216b447564f9ea791b521db577ccb,1,credit_card,2,74.49
01f3ed0a20c6db39216985812a092bea,1,boleto,1,114.79
01f48b2a27229e667db384b5b9d5dfa4,1,credit_card,3,68.19
01f5bb59c4e3a373ee5cade4e69ae92f,1,credit_card,1,56.38
01f65c9e501f46d2a15af4d2b28e6081,1,credit_card,8,220.49
01f66e58769f84129811d43eefd187fb,1,credit_card,1,87.62
01f67ca8027e959060afd840aa06f465,1,credit_card,4,344.70
01f74145603bef2ef33949099b48ad28,1,credit_card,6,87.64
01f74d38c7379a28cc0ac3d90e80c7ea,1,boleto,1,45.00
01f78824e3a8e474a36d8dfc2a2c35f4,1,credit_card,1,66.25
01f7d29898cf7c5fcb583a2a29508202,1,credit_card,3,51.63
01f80c40f143af17e50622fe26ca76c4,1,credit_card,8,137.27
01f99c97a2034ffb373556e8fdb5c7cf,1,credit_card,3,218.91
01f9f30f42a15cb09e70666d0df18856,1,credit_card,2,66.06
01fa35042136b75da24ce2a391b30eb9,1,credit_card,1,45.00
01fac9bdfa271bcaf57218f971649ab7,1,credit_card,2,108.73
01fba151a6fa8315ff6dc6f29fe2f2d4,1,credit_card,1,58.38
01fe473278bb7522f081c21ee8e4cbd4,1,boleto,1,119.18
02014f2495eef0e869616829d481d743,1,credit_card,6,1342.63
020347f6d056bb4209b3ee4711d25f1a,1,boleto,1,128.89
02036bc298ab3c1efc98b116f420d646,1,credit_card,2,42.97
0203892ed7a2b76401830f4b82a5a34c,1,credit_card,1,48.62
0204196a1fd266bdc00356eb791b4516,1,credit_card,2,133.28
020500486b7211f5ef873ba8ffd58cd0,1,credit_card,2,58.37
020550d9cdfb7110d07fd1a1f8937c6e,1,credit_card,1,42.27
02058d1c3b825765a4ec45968b8a1c97,1,boleto,1,1826.34
0205c3dd6f4d8e348ee72fffd114fec4,1,credit_card,5,74.67
0207f5a2635f4e2d29acd00fc01a36ba,1,credit_card,1,71.82
0209ef2fa3cce5eb798c98f5b6142849,1,credit_card,2,20.45
020a1591ace758e4c97d7843e1a03a88,1,credit_card,2,26.29
020aec76c43508e4214579c52c1133f4,1,credit_card,1,47.29
020bc32fbdded2a43147c70a5eb3ec21,1,credit_card,5,116.74
020c01e41104519842f8a15605af646c,1,credit_card,1,51.81
020c2cd20d09193b79c51797a82aaa3e,1,credit_card,4,90.36
020d1063c6e7cb975472aedbfe0e25ea,1,credit_card,1,157.65
020d90b47730f065a03723587c20a57f,1,credit_card,8,293.98
020e6f6dee3bdcf543b857eb97373956,1,credit_card,5,213.30
020f04b3da1d597b9a00b825762299ba,1,credit_card,2,143.98
020f64bdb28111d057f49277da918771,1,credit_card,1,40.88
020f8f4df303ae8aa39b806b766d2681,1,credit_card,3,163.79
0210336762a2618a562576d1266efefe,1,credit_card,3,76.38
